home_team_rank,away_team_rank,home_team_form,away_team_form,home_goal_diff,away_goal_diff,tournament_importance,is_neutral,h2h_points_diff,goal_diff,result
4.0,7.0,10,6,0.8,-0.4,4,0,7,3,1
64.0,8.0,6,7,0.2,-0.4,4,0,0,-2,2
115.0,147.0,1,10,-1.4,1.4,1,0,0,0,0
87.0,1.0,5,13,-0.4,2.2,4,0,0,-4,2
72.0,37.0,9,7,0.4,-0.2,4,0,9,0,0
55.0,18.0,10,4,0.2,-0.6,4,0,-7,0,0
61.0,146.0,10,0,0.4,-1.4,4,0,-5,3,1
9.0,38.0,12,4,1.6,-1.0,4,0,3,2,1
22.0,153.0,5,9,-0.2,0.2,4,0,5,2,1
20.0,17.0,10,9,0.2,0.4,4,0,5,2,1
40.0,94.0,8,9,0.4,0.2,1,1,0,3,1
78.0,72.0,7,4,-0.2,0.0,4,0,1,-1,2
5.0,207.0,11,0,1.4,-5.4,4,0,-3,5,1
69.0,49.0,6,8,-1.4,0.6,4,0,0,-1,2
158.0,21.0,0,9,-2.4,0.2,4,0,-1,-1,2
88.0,65.0,8,9,0.2,0.0,4,0,0,0,0
13.0,23.0,7,11,-0.2,1.6,1,0,1,-1,2
10.0,29.0,12,9,0.6,2.0,4,0,-1,0,0
81.0,52.0,7,7,0.2,0.2,4,0,3,1,1
122.0,19.0,1,15,-1.8,1.6,4,1,3,-5,2
28.0,2.0,7,9,-0.4,0.6,4,0,0,-5,2
147.0,59.0,2,10,-1.2,0.8,4,0,4,0,0
155.0,110.0,3,2,-2.8,-1.6,4,0,2,-2,2
142.0,82.0,1,2,-1.0,-1.4,4,0,-3,-6,2
145.0,42.0,1,5,-2.6,-0.4,4,0,1,0,0
6.0,201.0,6,1,0.2,-2.8,4,0,0,3,1
43.0,66.0,9,10,0.4,1.0,4,0,-3,0,0
54.0,76.0,5,8,0.0,0.8,1,0,3,1,1
12.0,3.0,10,13,1.6,1.4,4,0,7,1,1
33.0,30.0,5,8,0.4,0.6,4,0,6,-3,2
48.0,118.0,7,4,0.2,-0.2,4,0,2,1,1
35.0,107.0,5,4,-0.4,-0.6,4,0,5,1,1
141.0,113.0,4,6,-1.0,0.4,4,0,-3,-4,2
15.0,26.0,12,4,1.4,-0.6,4,0,-5,0,0
127.0,92.0,9,10,-0.6,1.2,4,1,9,-2,2
36.0,46.0,9,10,0.6,1.2,4,0,7,-1,2
116.0,70.0,12,10,1.6,0.6,1,0,-5,0,0
57.0,56.0,0,8,-2.4,0.2,4,0,0,1,1
184.0,193.0,7,6,0.0,-1.2,2,0,5,0,0
108.0,124.0,5,2,-0.2,-2.0,1,0,4,0,0
120.0,27.0,6,10,-0.4,1.0,2,0,0,-3,2
96.0,31.0,7,7,0.0,1.2,2,0,2,-1,2
63.0,98.0,9,8,0.6,0.4,2,0,-1,5,1
90.0,41.0,6,12,0.6,1.0,2,0,-1,1,1
75.0,99.0,1,5,-1.6,-0.4,2,0,6,4,1
45.0,67.0,8,2,1.0,-1.4,2,0,2,0,0
113.0,94.0,1,9,-1.8,-0.2,1,0,0,1,1
77.0,204.0,6,0,0.4,-2.4,2,1,0,10,1
83.0,89.0,6,9,0.0,0.6,2,0,3,2,1
137.0,62.0,4,9,-0.4,0.2,2,0,6,2,1
118.0,100.0,6,8,0.0,0.2,2,0,-3,2,1
24.0,53.0,12,12,2.0,1.4,2,0,0,2,1
93.0,47.0,5,7,-1.0,-0.8,2,0,11,1,1
91.0,49.0,4,10,-0.4,0.4,2,0,3,2,1
84.0,35.0,7,7,0.0,-0.2,4,0,-3,1,1
201.0,69.0,0,3,-3.4,-1.8,4,0,-3,-1,2
59.0,147.0,8,2,0.4,-1.2,4,0,1,4,1
87.0,65.0,4,7,-1.2,-0.2,4,0,3,2,1
30.0,56.0,10,8,1.2,0.4,4,0,2,2,1
72.0,7.0,7,5,0.2,-1.0,4,0,5,3,1
29.0,110.0,10,5,2.2,-0.2,4,0,4,3,1
17.0,4.0,6,10,-0.6,1.2,4,0,9,-1,2
9.0,71.0,12,11,1.6,1.6,1,0,3,3,1
72.0,122.0,6,1,0.2,-2.4,4,0,-3,7,1
11.0,57.0,5,3,-0.2,-2.0,4,0,4,2,1
146.0,43.0,0,7,-1.8,0.0,4,0,-1,0,0
107.0,26.0,4,5,-0.6,-0.4,4,0,-3,-2,2
22.0,55.0,5,8,0.0,0.0,4,0,3,0,0
40.0,45.0,8,9,0.6,1.2,1,1,-3,-1,2
158.0,28.0,0,7,-1.8,-0.6,4,0,0,-3,2
2.0,21.0,9,12,1.2,0.6,4,0,5,0,0
66.0,61.0,8,10,0.4,0.8,4,0,-1,7,1
160.0,162.0,7,8,0.4,1.2,1,0,7,-3,2
49.0,36.0,8,6,0.6,0.0,4,0,4,2,1
97.0,15.0,9,10,0.6,1.0,4,0,0,-2,2
80.0,34.0,7,5,-1.0,0.0,4,1,15,-1,2
82.0,142.0,5,1,0.0,-2.0,4,0,-9,3,1
8.0,18.0,7,2,-0.2,-0.8,4,0,-7,2,1
52.0,106.0,7,1,0.2,-1.6,4,0,-1,3,1
23.0,14.0,11,15,0.6,3.8,1,1,-7,-4,2
128.0,76.0,7,7,0.2,0.6,1,0,7,-1,2
112.0,147.0,4,10,-1.6,1.4,1,0,0,1,1
118.0,155.0,1,3,-1.4,-2.2,4,0,3,2,1
109.0,157.0,1,4,-1.4,-0.4,1,0,3,1,1
19.0,78.0,15,7,2.2,-0.2,4,0,9,2,1
113.0,141.0,6,3,0.8,-1.8,4,0,-6,5,1
92.0,127.0,12,6,1.6,-1.2,4,0,3,3,1
95.0,78.0,6,7,-0.4,-0.8,4,0,6,1,1
38.0,37.0,1,8,-1.6,0.0,4,0,3,1,1
3.0,117.0,10,2,1.0,-2.2,4,0,-1,0,0
101.0,70.0,5,8,-0.2,0.4,4,0,9,-1,2
46.0,6.0,10,9,1.2,1.0,4,0,5,-3,2
12.0,111.0,10,5,1.2,-0.4,4,0,2,1,1
207.0,145.0,0,2,-4.2,-1.8,4,0,-3,-2,2
162.0,168.0,5,8,-0.4,0.6,1,0,6,2,1
48.0,10.0,10,10,0.6,0.4,4,0,-5,-1,2
1.0,13.0,15,7,3.0,0.0,4,0,3,0,0
42.0,44.0,3,11,-0.6,1.8,4,0,0,-1,2
116.0,115.0,10,1,1.4,-1.4,1,0,-5,4,1
39.0,20.0,5,13,-0.2,1.4,4,0,15,0,0
140.0,170.0,9,2,0.0,-3.0,1,0,-3,0,0
54.0,5.0,7,11,0.2,2.2,4,0,1,0,0
151.0,122.0,2,1,-0.8,-3.0,2,1,0,-1,2
140.0,125.0,7,10,-0.2,0.4,1,0,6,-1,2
140.0,193.0,7,7,-0.2,-0.2,1,0,9,4,1
129.0,102.0,7,11,0.2,1.2,2,1,12,-2,2
193.0,125.0,4,13,-1.2,1.4,1,1,0,-2,2
140.0,162.0,10,8,1.2,0.6,1,0,1,1,1
139.0,162.0,6,7,0.0,0.4,1,0,7,2,1
124.0,90.0,1,6,-2.0,-1.0,1,0,3,3,1
86.0,84.0,8,6,-0.2,-0.8,1,0,3,-1,2
67.0,62.0,7,10,0.0,1.0,1,1,0,0,0
19.0,31.0,12,13,1.8,3.0,1,0,0,-1,2
203.0,96.0,0,9,-2.8,0.4,1,0,6,-2,2
79.0,115.0,8,6,0.4,-0.8,1,1,-1,0,0
82.0,119.0,6,5,0.0,-0.6,1,0,3,2,1
51.0,64.0,10,6,1.2,0.8,1,0,-6,0,0
13.0,8.0,15,12,4.0,2.0,1,1,-5,0,0
40.0,55.0,9,3,0.4,-0.4,1,0,0,-1,2
88.0,93.0,4,15,-1.4,2.6,1,0,7,0,0
141.0,125.0,1,10,-1.6,2.2,2,1,7,5,1
127.0,91.0,3,6,-1.0,0.0,1,0,1,-3,2
25.0,43.0,6,10,0.2,0.8,1,0,-1,3,1
52.0,4.0,7,10,-0.4,1.0,1,0,0,0,0
65.0,40.0,7,5,-0.2,0.2,1,0,0,0,0
57.0,116.0,10,4,0.6,-2.4,2,1,1,1,1
56.0,44.0,11,8,2.2,0.2,1,1,-3,0,0
30.0,26.0,10,7,1.0,0.0,1,0,4,-2,2
165.0,187.0,2,6,-3.0,-0.2,1,0,3,1,1
97.0,90.0,4,6,-1.4,-0.4,4,1,-5,1,1
36.0,12.0,10,13,0.4,1.0,1,0,-4,-1,2
78.0,74.0,8,6,1.0,-0.8,1,0,6,-1,2
5.0,18.0,10,8,1.0,0.4,1,0,5,-1,2
110.0,124.0,7,4,-0.6,-1.0,1,0,-11,0,0
157.0,149.0,3,6,-2.4,-0.4,1,0,6,-1,2
144.0,70.0,1,5,-2.2,-0.2,1,0,0,-1,2
163.0,172.0,6,6,0.0,-0.2,1,0,-1,0,0
34.0,207.0,11,0,1.8,-3.6,4,0,-3,3,1
72.0,73.0,4,8,-0.6,-0.2,1,0,-5,-1,2
7.0,2.0,12,10,1.8,1.4,1,0,-3,0,0
107.0,75.0,7,8,0.6,0.4,1,0,3,0,0
100.0,123.0,3,5,-1.6,-0.2,4,0,2,0,0
86.0,24.0,7,10,-0.4,-0.2,4,0,7,-1,2
46.0,1.0,5,13,-0.2,2.2,1,0,0,-4,2
35.0,76.0,4,10,-1.0,0.6,1,0,-5,2,1
54.0,11.0,8,2,0.4,-2.0,1,0,0,-2,2
104.0,112.0,4,4,-0.4,-1.0,4,0,6,1,1
37.0,20.0,9,13,0.6,1.8,1,0,8,1,1
122.0,117.0,3,6,-1.2,0.0,1,0,1,0,0
112.0,3.0,3,10,-1.6,1.0,1,0,0,0,0
42.0,21.0,5,3,0.2,-1.2,1,1,0,2,1
84.0,39.0,9,9,0.8,0.2,1,0,1,-1,2
23.0,6.0,10,11,0.2,2.2,1,0,3,2,1
134.0,130.0,7,4,0.2,-0.2,1,0,11,1,1
152.0,207.0,9,0,0.6,-4.0,1,0,0,5,1
46.0,16.0,11,13,1.4,1.6,1,0,1,-1,2
38.0,22.0,3,2,-0.8,-1.0,1,0,-3,0,0
109.0,84.0,10,6,1.6,-0.8,1,0,1,1,1
48.0,57.0,5,9,-0.2,1.4,1,1,3,-2,2
143.0,163.0,7,7,0.8,0.0,1,0,5,1,1
79.0,125.0,9,9,2.6,1.2,2,0,9,3,1
165.0,62.0,5,8,-2.6,0.0,1,0,0,0,0
148.0,147.0,5,5,-0.4,0.0,1,1,8,0,0
152.0,171.0,12,5,1.8,-0.2,1,0,0,5,1
163.0,180.0,7,4,0.2,-0.6,1,0,3,4,1
163.0,171.0,4,2,-0.4,-1.6,1,0,0,0,0
148.0,147.0,6,6,-0.2,0.2,1,1,9,1,1
3.0,13.0,8,13,0.6,3.8,1,0,7,1,1
102.0,200.0,8,0,0.4,0.0,1,1,0,1,1
152.0,143.0,12,10,2.2,1.2,1,0,15,1,1
86.0,130.0,8,3,0.8,-0.4,1,0,3,1,1
138.0,156.0,10,8,1.2,0.4,1,1,-3,0,0
128.0,193.0,9,1,0.4,-3.6,1,1,6,4,1
165.0,177.0,6,4,-1.8,-1.4,1,1,3,0,0
163.0,163.0,5,7,0.0,0.6,1,0,7,-3,2
134.0,102.0,9,7,0.4,-0.2,1,1,-5,2,1
122.0,101.0,3,6,-1.2,-0.2,1,1,1,2,1
200.0,130.0,0,3,-1.0,-0.4,1,1,0,-2,2
152.0,156.0,15,9,2.8,0.8,1,0,9,4,1
86.0,102.0,10,10,1.0,0.6,1,0,1,1,1
138.0,143.0,8,7,0.8,0.8,1,1,3,-1,2
165.0,163.0,7,10,0.2,1.6,1,1,-1,1,1
163.0,177.0,2,2,-1.2,-1.6,1,0,5,3,1
193.0,102.0,1,4,-3.2,-1.0,1,1,0,-1,2
134.0,128.0,11,9,0.8,0.6,1,1,5,-1,2
101.0,192.0,3,4,-1.0,-1.4,1,1,0,1,1
148.0,124.0,8,5,0.0,-0.8,1,1,-3,-2,2
130.0,102.0,6,7,0.2,0.0,1,1,3,2,1
143.0,156.0,7,8,0.0,0.0,1,1,-9,2,1
152.0,138.0,15,7,3.4,0.6,1,0,-1,2,1
86.0,200.0,10,0,0.4,-1.5,1,0,0,4,1
192.0,122.0,1,6,-2.0,0.0,1,1,13,-2,2
172.0,181.0,4,6,-1.0,-0.2,1,0,6,1,1
163.0,165.0,5,9,-0.4,0.4,1,0,9,2,1
163.0,177.0,9,2,1.4,-1.8,1,1,15,1,1
193.0,134.0,0,8,-3.4,0.4,1,1,12,-7,2
102.0,128.0,6,9,-0.8,0.6,1,1,-9,-1,2
172.0,33.0,4,7,-1.0,0.2,1,0,0,-1,2
122.0,134.0,8,10,0.4,1.8,1,1,-9,-2,2
130.0,101.0,6,3,0.2,-1.0,1,1,7,1,1
86.0,102.0,12,6,1.2,-0.4,1,0,5,2,1
86.0,134.0,15,12,1.8,2.2,1,0,-3,3,1
121.0,92.0,1,11,-2.0,0.8,1,0,0,-1,2
181.0,33.0,6,9,0.2,0.4,1,1,0,-9,2
57.0,79.0,12,9,0.8,2.8,1,1,9,0,0
110.0,148.0,5,5,-1.0,-0.6,1,0,10,1,1
86.0,112.0,6,3,-0.6,-1.2,1,1,-5,-1,2
143.0,163.0,9,9,0.4,1.2,1,0,5,0,0
86.0,130.0,15,9,2.2,0.6,1,0,3,1,1
121.0,79.0,1,10,-1.4,3.0,1,0,3,2,1
124.0,162.0,8,3,0.2,-0.6,1,1,7,1,1
92.0,57.0,13,13,1.0,1.0,1,1,3,-1,2
163.0,152.0,8,15,0.4,3.4,1,0,11,0,0
97.0,90.0,6,6,-1.2,-0.4,1,1,-5,1,1
121.0,57.0,3,13,-1.0,1.0,1,0,5,-1,2
110.0,86.0,8,6,-0.2,-0.2,1,0,-1,-2,2
112.0,148.0,6,5,-0.8,-0.4,1,1,0,-1,2
79.0,92.0,7,12,1.8,0.8,1,1,3,1,1
50.0,141.0,10,4,1.0,-0.4,1,1,3,-1,2
163.0,143.0,10,10,1.4,0.6,1,0,3,1,1
162.0,112.0,3,4,-0.6,-1.2,1,1,3,-1,2
97.0,147.0,6,5,-1.2,0.0,1,1,-9,0,0
152.0,163.0,13,8,2.4,0.4,1,0,9,2,1
57.0,141.0,13,7,0.8,0.4,1,1,-9,-1,2
110.0,112.0,8,6,0.0,-0.6,1,0,-5,1,1
86.0,148.0,6,7,0.0,-0.2,1,1,0,1,1
79.0,142.0,8,2,0.4,-1.0,1,0,1,0,0
124.0,112.0,10,7,0.4,-0.8,1,1,9,1,1
141.0,79.0,10,10,0.8,2.4,1,1,-3,1,1
147.0,90.0,6,3,0.2,-1.0,1,1,-3,1,1
124.0,147.0,13,6,1.4,0.0,1,1,-3,0,0
86.0,97.0,6,7,0.0,-1.0,1,1,7,-2,2
86.0,77.0,6,7,-0.2,0.2,1,0,0,2,1
163.0,152.0,10,13,0.8,1.8,1,0,-1,2,1
92.0,144.0,10,6,0.6,0.0,1,1,-5,-1,2
95.0,119.0,9,11,0.4,0.8,1,1,7,1,1
84.0,134.0,8,8,0.4,0.4,1,0,0,1,1
87.0,111.0,6,3,0.0,-1.0,1,0,5,2,1
130.0,34.0,9,9,1.4,0.2,1,0,1,1,1
136.0,154.0,10,10,1.2,0.6,1,0,7,1,1
96.0,164.0,10,3,1.4,-0.4,1,1,9,2,1
119.0,89.0,10,6,0.6,0.0,1,0,6,0,0
98.0,41.0,7,6,0.0,0.4,1,0,4,-2,2
119.0,60.0,8,9,0.2,0.0,1,0,0,3,1
95.0,71.0,12,10,0.8,0.0,1,0,0,-1,2
96.0,164.0,13,0,2.0,-1.2,1,1,15,2,1
110.0,105.0,6,5,-0.4,0.0,1,0,6,1,1
92.0,45.0,10,8,0.6,0.4,1,0,0,-1,2
119.0,95.0,8,9,0.6,0.2,1,0,7,0,0
105.0,71.0,5,10,0.0,0.0,1,0,3,2,1
98.0,96.0,6,13,-0.4,1.8,1,1,1,-2,2
34.0,84.0,9,8,0.2,0.2,1,1,7,-2,2
117.0,164.0,10,0,0.2,-1.4,1,1,5,2,1
126.0,92.0,7,7,0.0,0.2,1,1,1,-2,2
45.0,110.0,8,6,0.2,-0.6,1,1,0,0,0
119.0,96.0,6,15,0.4,2.2,1,0,-1,-1,2
98.0,95.0,3,7,-1.0,0.0,1,1,7,1,1
87.0,24.0,9,10,0.6,0.6,1,0,6,-1,2
34.0,74.0,6,3,-0.4,-0.8,1,1,13,0,0
92.0,117.0,7,10,0.4,0.4,1,1,1,1,1
164.0,126.0,0,7,-1.6,-0.2,1,1,-3,-2,2
42.0,45.0,5,8,-0.6,0.2,1,1,9,0,0
30.0,41.0,7,8,0.0,0.8,1,1,1,3,1
51.0,80.0,5,10,-0.6,0.4,1,0,3,3,1
119.0,98.0,5,6,0.2,-0.6,1,0,1,1,1
110.0,130.0,4,9,-0.8,1.2,1,0,5,1,1
96.0,95.0,15,7,1.6,0.2,1,1,3,2,1
92.0,164.0,9,0,0.6,-1.8,1,1,8,2,1
117.0,126.0,9,7,0.2,0.0,1,1,5,1,1
121.0,74.0,6,4,0.0,0.0,1,1,4,-1,2
87.0,19.0,6,9,0.0,0.8,1,0,4,0,0
34.0,24.0,4,13,-0.6,1.2,1,0,0,0,0
84.0,121.0,11,3,1.0,-1.2,1,1,3,2,1
30.0,45.0,10,8,0.8,0.2,1,1,9,2,1
51.0,80.0,8,9,0.2,-0.2,1,0,9,2,1
71.0,105.0,10,7,0.2,0.4,1,0,6,1,1
119.0,92.0,8,9,0.6,0.6,1,0,3,0,0
127.0,42.0,6,6,-0.2,0.0,1,0,0,0,0
96.0,117.0,15,9,1.8,0.2,1,1,5,1,1
117.0,120.0,8,9,0.6,0.4,1,0,-5,-5,2
66.0,164.0,7,6,1.0,-0.2,1,0,6,1,1
87.0,145.0,6,10,-1.0,0.6,1,1,9,0,0
59.0,96.0,11,4,2.2,-0.8,1,1,-5,0,0
103.0,89.0,15,10,1.6,0.8,1,1,-9,1,1
78.0,74.0,11,7,1.0,0.4,1,1,5,0,0
30.0,38.0,0,10,-2.0,0.4,1,0,-1,3,1
164.0,87.0,3,4,-0.8,-1.2,1,1,9,0,0
66.0,145.0,10,8,1.6,0.4,1,0,12,2,1
96.0,46.0,5,8,-0.4,0.2,1,1,7,0,0
25.0,97.0,12,7,1.6,0.4,1,1,-1,1,1
52.0,92.0,11,7,1.8,0.6,1,1,0,0,0
39.0,110.0,5,7,-0.4,-0.4,1,1,-9,0,0
66.0,87.0,13,2,2.2,-1.4,1,0,3,0,0
145.0,164.0,5,1,-0.2,-1.4,1,1,11,-1,2
46.0,59.0,8,9,0.2,1.6,1,1,1,0,0
53.0,22.0,5,10,-0.4,1.0,1,1,5,1,1
85.0,78.0,7,11,0.2,1.0,1,0,9,2,1
138.0,84.0,10,8,0.6,0.6,1,0,10,-2,2
26.0,25.0,12,12,1.2,1.4,1,1,-3,1,1
92.0,110.0,8,8,0.8,0.0,1,1,6,4,1
66.0,96.0,11,5,2.0,-0.4,1,0,5,1,1
87.0,46.0,3,8,-1.0,0.2,1,1,9,-2,2
59.0,164.0,7,4,1.4,-1.0,1,1,6,1,1
39.0,52.0,3,9,-0.6,1.4,1,1,9,0,0
22.0,77.0,7,12,0.2,0.4,1,1,-3,-2,2
19.0,84.0,13,10,1.2,1.0,1,1,1,3,1
66.0,59.0,11,9,0.8,1.6,1,0,9,1,1
96.0,164.0,2,4,-0.8,-0.6,1,1,-9,1,1
85.0,74.0,7,8,0.4,0.8,1,0,-1,0,0
97.0,26.0,4,12,-0.2,1.0,1,1,0,-3,2
92.0,39.0,8,4,1.0,-0.4,1,1,-4,0,0
110.0,52.0,8,9,-0.4,1.4,1,1,4,-2,2
108.0,86.0,4,5,-0.6,-1.2,1,0,0,1,1
77.0,53.0,12,8,0.6,0.0,1,1,9,0,0
95.0,156.0,0,8,-1.4,0.0,1,0,6,5,1
106.0,130.0,6,4,-0.6,-0.4,1,0,9,1,1
56.0,118.0,10,5,0.6,-0.2,1,1,9,0,0
85.0,25.0,8,12,0.6,1.4,1,0,3,0,0
92.0,77.0,9,10,1.2,0.4,1,1,7,1,1
75.0,148.0,6,1,-0.2,-2.2,1,1,0,0,0
63.0,72.0,7,5,0.0,-0.4,1,0,11,-1,2
118.0,154.0,3,0,-0.8,-2.8,1,1,4,1,1
20.0,44.0,10,7,1.2,-0.2,1,0,0,1,1
92.0,26.0,9,15,1.0,2.0,1,1,3,0,0
162.0,147.0,5,7,-0.6,0.2,1,0,3,-1,2
30.0,54.0,3,7,-0.8,0.2,1,1,0,1,1
131.0,37.0,3,8,-1.4,0.8,1,0,-2,-2,2
6.0,18.0,8,10,1.6,2.0,1,0,-1,1,1
17.0,2.0,10,11,0.6,1.8,1,0,-5,-1,2
11.0,13.0,13,13,1.0,1.4,1,0,3,0,0
32.0,65.0,9,6,0.6,-0.8,1,1,-3,0,0
89.0,9.0,9,12,0.4,1.4,1,1,3,-2,2
166.0,152.0,5,6,0.0,-0.4,1,0,0,-2,2
89.0,156.0,10,5,0.8,-1.2,2,1,-1,1,1
41.0,56.0,9,8,0.2,0.2,1,0,-4,2,1
76.0,84.0,7,10,0.8,0.6,1,0,0,1,1
21.0,104.0,12,3,0.0,-1.0,1,0,-1,3,1
95.0,154.0,3,10,-0.2,0.6,2,0,9,4,1
127.0,47.0,9,9,0.6,0.6,1,1,6,3,1
25.0,52.0,10,11,1.2,1.8,1,1,0,-3,2
146.0,98.0,6,4,-0.6,-0.4,1,0,-2,0,0
15.0,58.0,15,7,2.2,0.6,4,0,9,0,0
128.0,142.0,5,1,-1.0,-2.0,1,1,-6,-2,2
170.0,189.0,2,4,-1.6,-0.8,1,0,-1,-1,2
8.0,4.0,13,10,2.2,1.0,1,0,0,0,0
24.0,44.0,11,6,1.0,0.0,1,1,-4,-2,2
108.0,136.0,4,8,-0.6,0.2,2,0,1,1,1
46.0,66.0,11,13,1.4,1.0,4,0,7,0,0
7.0,12.0,8,11,0.6,1.2,1,0,0,-1,2
106.0,158.0,6,7,-0.6,0.0,2,0,4,2,1
33.0,36.0,12,12,1.0,2.6,1,1,0,1,1
137.0,81.0,7,15,0.2,2.2,1,0,1,0,0
118.0,86.0,6,2,-0.2,-2.0,2,0,1,1,1
69.0,83.0,7,6,0.0,-0.6,1,0,1,1,1
47.0,26.0,6,13,-0.4,2.8,1,0,-3,-3,2
1.0,16.0,13,4,2.8,-1.6,1,1,4,2,1
19.0,3.0,13,10,1.6,0.8,1,0,1,-1,2
124.0,67.0,9,6,1.2,-0.4,1,0,4,1,1
138.0,120.0,7,9,-0.2,1.2,2,0,6,-2,2
40.0,29.0,4,8,-0.4,0.8,1,0,13,-2,2
56.0,163.0,8,4,0.4,-1.0,2,0,0,0,0
134.0,103.0,7,15,0.4,1.4,2,0,3,-1,2
81.0,68.0,3,8,-2.0,1.0,1,0,0,1,1
165.0,117.0,0,5,-2.0,-1.0,2,1,9,-2,2
102.0,124.0,6,2,0.0,-1.6,1,0,11,1,1
71.0,43.0,7,6,0.2,0.0,1,0,1,-2,2
25.0,26.0,7,13,0.0,1.8,1,1,-1,2,1
170.0,189.0,2,6,-1.6,-0.6,1,0,-7,-1,2
52.0,92.0,11,9,1.4,1.0,1,1,1,1,1
159.0,189.0,6,8,-1.0,-0.4,1,0,0,0,0
159.0,189.0,7,8,-0.6,-0.4,1,0,1,3,1
145.0,168.0,2,1,-1.0,-2.0,1,0,11,-2,2
189.0,193.0,10,3,1.2,-2.4,2,1,-10,1,1
164.0,183.0,2,6,-1.4,-1.0,2,0,0,5,1
145.0,168.0,2,4,-1.2,-1.0,1,0,5,0,0
173.0,181.0,1,9,-2.0,0.0,2,0,3,0,0
153.0,169.0,6,2,-0.2,-1.6,2,1,2,1,1
183.0,167.0,3,2,-2.6,-1.0,2,1,0,-4,2
173.0,193.0,2,3,-1.2,-1.8,2,0,4,2,1
181.0,189.0,7,12,-0.4,1.4,2,1,0,-1,2
174.0,169.0,2,2,-0.8,-1.6,2,0,1,-2,2
164.0,167.0,4,4,-0.4,-0.2,2,0,6,1,1
173.0,189.0,5,12,-0.4,1.2,2,0,0,0,0
174.0,153.0,1,9,-1.2,0.4,2,0,-2,0,0
193.0,181.0,0,7,-2.8,-0.2,2,1,0,3,1
101.0,70.0,9,4,0.2,-0.6,1,0,1,2,1
82.0,65.0,9,6,0.6,-0.2,1,1,5,-4,2
117.0,130.0,7,4,-0.6,-0.4,1,0,7,0,0
164.0,106.0,7,6,0.2,-0.2,1,0,1,-3,2
98.0,135.0,12,6,1.0,-0.6,1,0,7,1,1
152.0,171.0,6,7,-1.0,-1.0,2,1,-3,1,1
122.0,111.0,1,3,-1.8,-1.0,1,0,-1,1,1
198.0,152.0,0,9,-3.4,0.0,2,1,3,-3,2
105.0,51.0,7,7,-0.2,-0.4,1,0,0,3,1
132.0,65.0,7,6,0.2,0.2,1,0,3,-1,2
11.0,83.0,11,5,0.8,-0.4,1,0,0,5,1
5.0,18.0,10,7,1.0,1.6,1,1,0,0,0
90.0,62.0,6,7,1.2,-0.6,1,0,0,1,1
113.0,150.0,9,10,1.2,0.6,1,0,13,1,1
171.0,198.0,7,0,-0.4,-3.2,2,1,-2,2,1
204.0,45.0,0,4,-3.0,-0.4,4,0,0,-2,2
3.0,43.0,13,5,1.2,-0.2,4,0,9,3,1
79.0,153.0,7,0,0.8,-2.2,4,0,2,6,1
117.0,98.0,8,12,-0.4,1.0,2,0,5,1,1
23.0,12.0,13,11,2.0,0.8,4,0,-3,2,1
46.0,147.0,6,4,0.0,-0.8,4,0,-1,6,1
109.0,94.0,1,10,-2.2,0.6,2,0,-7,1,1
6.0,37.0,13,8,2.2,0.8,4,0,1,5,1
9.0,35.0,5,10,-0.2,1.2,4,0,0,2,1
27.0,25.0,10,3,1.2,-0.8,4,0,1,-3,2
17.0,69.0,7,5,0.2,-0.4,4,0,0,2,1
49.0,15.0,6,13,0.0,2.0,4,0,9,0,0
159.0,129.0,5,4,-0.6,-0.6,2,0,-2,1,1
32.0,31.0,7,12,-0.4,0.8,4,0,1,0,0
74.0,7.0,9,5,1.0,0.2,4,0,6,0,0
54.0,41.0,7,9,0.6,0.8,4,0,3,0,0
26.0,68.0,12,9,0.4,-0.6,1,1,3,1,1
139.0,2.0,4,11,-1.0,1.4,4,0,0,-3,2
130.0,135.0,2,3,-0.6,-1.2,2,0,3,3,1
157.0,108.0,0,3,-1.6,-1.2,4,0,9,0,0
151.0,116.0,2,5,-2.0,-0.6,4,0,-3,0,0
164.0,170.0,4,0,-1.0,-2.0,2,0,3,1,1
131.0,28.0,4,13,-1.4,2.4,4,0,0,-1,2
8.0,89.0,11,6,1.8,-0.2,4,0,0,3,1
88.0,103.0,13,9,2.4,2.0,4,0,-6,1,1
29.0,64.0,10,4,0.6,-0.6,4,0,-2,-1,2
41.0,22.0,6,6,0.2,-0.2,4,0,3,1,1
61.0,48.0,7,8,-0.2,0.4,4,0,-1,-2,2
207.0,4.0,0,8,-3.4,0.8,4,0,0,-8,2
66.0,71.0,7,6,-0.2,-1.4,4,0,3,-1,2
55.0,115.0,6,4,-0.4,-1.0,4,0,-1,0,0
56.0,92.0,3,6,-1.2,-0.4,4,0,-6,-1,2
1.0,87.0,13,7,2.2,0.2,4,0,-1,0,0
21.0,40.0,10,9,1.0,0.4,4,0,6,0,0
138.0,147.0,3,3,-2.0,-2.6,4,1,-7,2,1
140.0,185.0,13,1,1.4,-2.4,2,1,0,7,1
98.0,59.0,15,9,1.2,0.8,2,0,-1,1,1
16.0,38.0,4,6,-1.2,-0.6,4,0,11,0,0
128.0,69.0,4,4,-0.4,-0.8,1,0,1,0,0
50.0,93.0,8,3,0.8,-0.8,4,0,4,4,1
79.0,67.0,3,7,-0.8,0.0,4,0,11,1,1
101.0,75.0,4,6,-1.4,0.0,4,0,-7,1,1
133.0,14.0,3,11,-1.4,1.0,4,0,4,0,0
